file,precision,registers,version,block,sort,kernel time,total time,memory
2_RANDCONSTHEIGHT,double,-,2,64,w,543599,551357,597229748
2_RANDCONSTHEIGHT,double,-,2,64,W,537672,545553,597229748
2_RANDCONSTHEIGHT,double,-,2,64,h,544468,552333,597229748
2_RANDCONSTHEIGHT,double,-,2,64,H,537557,545380,597229748
2_RANDCONSTHEIGHT,double,-,2,128,-,2788012,2790078,596967604
2_RANDCONSTHEIGHT,double,-,2,128,w,541977,549805,597229748
2_RANDCONSTHEIGHT,double,-,2,128,W,537539,545368,597229748
2_RANDCONSTHEIGHT,double,-,2,128,h,546433,554255,597229748
2_RANDCONSTHEIGHT,double,-,2,128,H,537362,545221,597229748
2_RANDCONSTHEIGHT,double,-,2,256,-,2699937,2701951,596967604
2_RANDCONSTHEIGHT,double,-,2,256,w,554887,562662,597229748
2_RANDCONSTHEIGHT,double,-,2,256,W,541777,549629,597229748
2_RANDCONSTHEIGHT,double,-,2,256,h,554959,562781,597229748
2_RANDCONSTHEIGHT,double,-,2,256,H,541778,549694,597229748
2_RANDCONSTHEIGHT,double,-,2,512,-,2698666,2700664,596967604
2_RANDCONSTHEIGHT,double,-,2,512,w,580874,588662,597229748
2_RANDCONSTHEIGHT,double,-,2,512,W,554334,562117,597229748
2_RANDCONSTHEIGHT,double,-,2,512,h,582077,589936,597229748
2_RANDCONSTHEIGHT,double,-,2,512,H,554592,562409,597229748
2_RANDCONSTHEIGHT,double,-,3,32,-,2389083,2391200,581832884
2_RANDCONSTHEIGHT,double,-,3,32,w,551094,558923,332896436
2_RANDCONSTHEIGHT,double,-,3,32,W,541778,549571,332896436
2_RANDCONSTHEIGHT,double,-,3,32,h,551204,558996,332896436
2_RANDCONSTHEIGHT,double,-,3,32,H,542886,550677,332896436
2_RANDCONSTHEIGHT,double,-,3,64,-,2528455,2530056,590104756
2_RANDCONSTHEIGHT,double,-,3,64,w,545233,552520,333002932
2_RANDCONSTHEIGHT,double,-,3,64,W,539749,546981,333002932
2_RANDCONSTHEIGHT,double,-,3,64,h,545196,552467,333002932
2_RANDCONSTHEIGHT,double,-,3,64,H,539702,547054,333002932
2_RANDCONSTHEIGHT,double,-,3,128,-,2529558,2531188,594069684
2_RANDCONSTHEIGHT,double,-,3,128,w,543611,550884,333260980
2_RANDCONSTHEIGHT,double,-,3,128,W,539832,547120,333260980
2_RANDCONSTHEIGHT,double,-,3,128,h,543758,551130,333260980
2_RANDCONSTHEIGHT,double,-,3,128,H,540019,547298,333260980
2_RANDCONSTHEIGHT,double,-,3,256,-,2361613,2363605,596151476
